seed,goal_type,max_fingertip_error,finger_distance_ff,finger_distance_mf,finger_distance_rf,finger_distance_lf,finger_distance_th,action_mean_abs,action_saturation_fraction,episode_return,episode_length,success_any,success_final,success_fraction,time_to_first_success,min_goal_distance,final_goal_distance,timesteps
206,thumb_finger_meet,0.0736463461839152,0.016149673651447625,0.01694396973918993,0.0736463461839152,0.0194151447070173,0.03963055093877721,0.16363050043582916,0.0,-4.446559287489018,50,False,False,0.0,,0.08768756894976333,0.08899001510010751,400000
207,thumb_finger_meet,0.061763572981037025,0.061763572981037025,0.01689117297054289,0.010724334300884568,0.01938587858880528,0.028958376405027603,0.16385100781917572,0.0,-3.698378818617344,50,False,False,0.0,,0.07253516244522243,0.07368488223901137,400000
208,thumb_finger_meet,0.0615671764671696,0.016107128040995983,0.016872047333927193,0.010743349156370941,0.0615671764671696,0.0276791862315154,0.1633390486240387,0.0,-3.645902766615796,50,False,False,0.0,,0.07182367771653546,0.07222312423761194,400000
209,thumb_finger_meet,0.06250237169377382,0.01615841769587137,0.016975706395009185,0.06250237169377382,0.01944218035057709,0.027281385061461376,0.16347737610340118,0.0,-3.738428328767811,50,False,False,0.0,,0.07381151653036529,0.07468659776055245,400000
210,initial_hold,0.036101847083607315,0.01625166241323986,0.017089404729579243,0.01094882033934643,0.019546160545986162,0.036101847083607315,0.1628691554069519,0.0,-2.3853794956792904,50,False,False,0.0,,0.012287678371491391,0.04859461602859103,400000
201,thumb_finger_meet,0.05353025507389339,0.01386766103673984,0.05353025507389339,0.018124603504684082,0.011411674086192885,0.019604631389872455,0.1798897683620453,0.0,-3.1167989924202315,50,False,False,0.0,,0.060166586386432006,0.062456940050648224,450000
202,thumb_finger_meet,0.06106743270623854,0.06106743270623854,0.012679322439095487,0.01644451678697826,0.011156587667651553,0.023654506457757768,0.18025393784046173,0.0,-3.4678535078559802,50,False,False,0.0,,0.0666338263824198,0.06960189517066924,450000
203,thumb_finger_meet,0.07160965714983415,0.01383723787040183,0.07160965714983415,0.018241986563607055,0.011462480284086623,0.03734870788107698,0.18009811639785767,0.0,-4.219433889327199,50,False,False,0.0,,0.08153291128499353,0.08472600933264113,450000
204,initial_hold,0.03989173210746123,0.013997055894423826,0.012894093839407473,0.017096982467866832,0.011238120228609424,0.03989173210746123,0.17908044159412384,0.0,-2.3502251068286024,50,False,False,0.0,,0.01212059194989927,0.04870449338576216,450000
205,thumb_finger_meet,0.06359792334619373,0.013898833481545173,0.012683035236841918,0.06359792334619373,0.011837203725329102,0.04302104781605853,0.18016204237937927,0.0,-4.175697953425886,50,False,False,0.0,,0.0799353661162665,0.0799353661162665,450000
206,thumb_finger_meet,0.06623850823072165,0.013911591744513528,0.012711277895250159,0.06623850823072165,0.01178925891004538,0.03655648493153774,0.17998239398002625,0.0,-4.1048143292333465,50,False,False,0.0,,0.07885437311541765,0.07885437311541765,450000
207,thumb_finger_meet,0.06525198296079081,0.06525198296079081,0.012691256799802387,0.01631654050812615,0.011160718005231662,0.02616191090572879,0.18026602268218994,0.0,-3.6895121339064607,50,False,False,0.0,,0.07083518682717103,0.07412237167184263,450000
208,thumb_finger_meet,0.06975991945696133,0.013864405784327384,0.012686952513602448,0.015013912303860164,0.06975991945696133,0.024942982200576634,0.17970813810825348,0.0,-3.8280433132175262,50,False,False,0.0,,0.07321980005847434,0.07789221269294455,450000
