#{"t_start": 1789218848.1384692, "env_id": "HandReachDense-v3"}
r,l,t,is_success
-4.960001,50,79.587766,0.0
-4.998359,50,79.622896,0.0
-4.873581,50,79.658286,0.0
-5.891294,50,79.693876,0.0
-4.434277,50,79.729107,0.0
-4.664578,50,79.764736,0.0
-4.665581,50,79.800487,0.0
-4.340825,50,79.835782,0.0
-4.698007,50,79.871175,0.0
-5.043293,50,79.906288,0.0
-4.511429,50,79.941554,0.0
-5.364961,50,79.976926,0.0
-4.721929,50,80.011905,0.0
-4.876136,50,80.161106,0.0
-4.063569,50,80.197095,0.0
-4.663269,50,80.232857,0.0
-4.37722,50,80.268387,0.0
-4.603206,50,80.30409,0.0
-4.865631,50,80.339136,0.0
-5.320786,50,80.374597,0.0
-4.060983,50,80.410327,0.0
-5.52542,50,80.444631,0.0
-4.061185,50,80.479751,0.0
-5.353895,50,80.515277,0.0
-5.044603,50,80.55069,0.0
-4.230651,50,80.586064,0.0
-5.083495,50,80.621412,0.0
-5.851059,50,80.656286,0.0
-4.661042,50,80.691969,0.0
-4.08838,50,80.726935,0.0
-4.711102,50,80.761393,0.0
-5.623861,50,80.797068,0.0
-4.900923,50,80.832812,0.0
-5.03741,50,80.867862,0.0
-5.235801,50,80.903313,0.0
-4.623243,50,80.938367,0.0
-4.431255,50,80.973363,0.0
-4.689887,50,81.008835,0.0
-4.485712,50,81.044035,0.0
-5.07891,50,81.079104,0.0
-5.289148,50,81.114167,0.0
-4.371228,50,81.149237,0.0
-3.893465,50,81.18446,0.0
-4.667924,50,81.220123,0.0
-4.452547,50,81.255255,0.0
-5.187667,50,81.290152,0.0
-4.853772,50,81.325658,0.0
-5.137124,50,81.360628,0.0
-5.017853,50,81.395839,0.0
-4.778091,50,81.430884,0.0
-4.646086,50,81.465871,0.0
-5.282537,50,81.501454,0.0
-5.553914,50,81.536967,0.0
-4.8297,50,81.572632,0.0
-4.99473,50,81.720847,0.0
-5.615,50,81.756324,0.0
-4.499827,50,81.79123,0.0
-3.943654,50,81.826099,0.0
-5.227298,50,81.861456,0.0
-5.254691,50,81.897135,0.0
-4.409702,50,81.932541,0.0
-4.256247,50,81.967842,0.0
-5.735252,50,82.002779,0.0
-4.367985,50,82.038089,0.0
-4.425615,50,82.073747,0.0
-4.123224,50,82.109086,0.0
-4.078532,50,82.144291,0.0
-4.858527,50,82.179857,0.0
-4.511776,50,82.215155,0.0
-5.145167,50,82.250476,0.0
-4.710906,50,82.286101,0.0
-5.677815,50,82.321166,0.0
-5.451232,50,82.356433,0.0
-5.416941,50,82.391371,0.0
-4.63292,50,82.426385,0.0
-4.935594,50,82.461768,0.0
-5.286466,50,82.496846,0.0
-4.486637,50,82.531635,0.0
-4.905879,50,82.566997,0.0
-4.7312,50,82.602031,0.0
-4.475882,50,82.63728,0.0
-4.197583,50,82.672605,0.0
-4.542173,50,82.708046,0.0
-4.50273,50,82.743525,0.0
-5.947142,50,82.778797,0.0
-5.048765,50,82.814249,0.0
-4.822435,50,82.849735,0.0
-4.678648,50,82.884827,0.0
-5.4267,50,82.91993,0.0
-5.127514,50,82.955223,0.0
-5.026529,50,82.990288,0.0
-5.240363,50,83.025825,0.0
-4.767896,50,83.061321,0.0
-4.97599,50,83.096523,0.0
-5.633705,50,83.131786,0.0
-4.704566,50,83.280216,0.0
-5.097206,50,83.316028,0.0
-4.615519,50,83.351175,0.0
-4.622331,50,83.386634,0.0
-4.966745,50,83.421893,0.0
-4.968098,50,83.456722,0.0
-4.35865,50,83.492823,0.0
-5.073509,50,83.528923,0.0
-4.251539,50,83.564714,0.0
-4.38271,50,83.600013,0.0
-4.90175,50,83.635058,0.0
-4.545482,50,83.670095,0.0
-4.834054,50,83.705436,0.0
-4.798884,50,83.740493,0.0
-4.556301,50,83.776063,0.0
-5.363659,50,83.8113,0.0
-3.835886,50,83.846998,0.0
-4.653432,50,83.8825,0.0
-4.06597,50,83.918561,0.0
-4.582502,50,83.954999,0.0
-4.518356,50,83.989946,0.0
-4.540525,50,84.025426,0.0
-4.89919,50,84.060939,0.0
-4.796909,50,84.096065,0.0
-4.246757,50,84.131694,0.0
-4.491783,50,84.167102,0.0
-4.746515,50,84.20231,0.0
-4.798859,50,84.237916,0.0
-4.801197,50,84.272827,0.0
-4.870066,50,84.308084,0.0
-4.812209,50,84.343386,0.0
-4.492451,50,84.379194,0.0
-5.169936,50,84.414978,0.0
-5.039199,50,84.450305,0.0
-4.92805,50,84.485338,0.0
-4.421119,50,84.520668,0.0
-4.808788,50,84.556864,0.0
-4.868491,50,84.592333,0.0
-4.877139,50,84.627571,0.0
-4.958885,50,84.663064,0.0
-4.353201,50,84.698537,0.0
-5.212329,50,84.848161,0.0
-5.479735,50,84.883447,0.0
-4.44135,50,84.91995,0.0
-5.10084,50,84.955883,0.0
-4.680289,50,84.991506,0.0
-4.562698,50,85.02675,0.0
-4.073286,50,85.062375,0.0
-4.689157,50,85.09736,0.0
-5.388171,50,85.132811,0.0
-4.357307,50,85.16806,0.0
-4.753937,50,85.203517,0.0
-4.617177,50,85.238693,0.0
-5.105346,50,85.273921,0.0
-4.217679,50,85.308701,0.0
-5.736234,50,85.344093,0.0
-4.446056,50,85.380123,0.0
-4.561559,50,85.41573,0.0
-4.367651,50,85.45134,0.0
-5.111273,50,85.486232,0.0
-5.133562,50,85.521502,0.0
-4.784775,50,85.556602,0.0
-4.12324,50,85.591805,0.0
-5.109984,50,85.626716,0.0
-4.640403,50,85.662127,0.0
-5.142536,50,85.696679,0.0
-4.970167,50,85.731456,0.0
-4.728217,50,85.766603,0.0
-4.694786,50,85.801695,0.0
-5.238472,50,85.836724,0.0
-4.344669,50,85.872048,0.0
-4.975683,50,85.907201,0.0
-5.387327,50,85.942316,0.0
-4.42577,50,85.977318,0.0
-4.395746,50,86.013439,0.0
-4.738826,50,86.04905,0.0
-4.735461,50,86.084534,0.0
-5.799268,50,86.120263,0.0
-4.919983,50,86.156066,0.0
-4.510625,50,86.191066,0.0
-4.197918,50,86.226079,0.0
-4.430509,50,86.26117,0.0
-5.689605,50,86.410977,0.0
-5.323429,50,86.446666,0.0
-4.36681,50,86.482118,0.0
-5.300081,50,86.517666,0.0
-5.788694,50,86.55263,0.0
-5.41381,50,86.587931,0.0
-4.510639,50,86.623013,0.0
-4.80761,50,86.658763,0.0
-4.697458,50,86.694344,0.0
-5.023999,50,86.729224,0.0
-5.245139,50,86.764402,0.0
-4.408353,50,86.799529,0.0
-5.057698,50,86.834269,0.0
-4.699117,50,86.869065,0.0
-5.414247,50,86.904391,0.0
-4.935103,50,86.939161,0.0
-4.423799,50,86.973762,0.0
-4.359363,50,87.009049,0.0
-4.876573,50,87.044562,0.0
-5.275084,50,87.079152,0.0
-3.789419,50,87.114285,0.0
-4.933168,50,87.148845,0.0
-4.661685,50,87.183803,0.0
-4.50991,50,87.218493,0.0
-4.650596,50,87.253102,0.0
-3.969149,50,87.287427,0.0
-4.547105,50,87.32209,0.0
-5.053174,50,87.356512,0.0
-4.649164,50,87.391209,0.0
-4.712656,50,87.425863,0.0
-4.81219,50,87.46035,0.0
-5.174462,50,87.495027,0.0
-4.690942,50,87.529512,0.0
-4.155032,50,87.56436,0.0
-4.403112,50,87.59886,0.0
-5.1648,50,87.633398,0.0
-4.580023,50,87.667826,0.0
-5.130241,50,87.702392,0.0
-4.943084,50,87.737094,0.0
-5.254994,50,87.772814,0.0
-4.285789,50,87.807996,0.0
-4.526954,50,87.956632,0.0
-4.882838,50,87.991884,0.0
-5.066892,50,88.027457,0.0
-5.151974,50,88.063363,0.0
-4.712483,50,88.098667,0.0
-4.818246,50,88.133794,0.0
-5.018214,50,88.168979,0.0
-4.596746,50,88.203892,0.0
-5.016747,50,88.239309,0.0
-4.993515,50,88.274494,0.0
-4.941366,50,88.309399,0.0
-4.321505,50,88.344616,0.0
-5.517965,50,88.380361,0.0
-4.686222,50,88.415781,0.0
-4.181693,50,88.451055,0.0
-4.154258,50,88.486341,0.0
-5.123683,50,88.521477,0.0
-4.692142,50,88.556558,0.0
-4.562002,50,88.591209,0.0
-5.012796,50,88.626092,0.0
-4.757793,50,88.661471,0.0
-5.410476,50,88.696636,0.0
-4.578995,50,88.732426,0.0
-4.042364,50,88.768325,0.0
-4.825039,50,88.803843,0.0
-5.397624,50,88.839883,0.0
-4.80256,50,88.875628,0.0
-5.035624,50,88.911158,0.0
-5.331924,50,88.94666,0.0
-5.09849,50,88.982312,0.0
-4.547182,50,89.017844,0.0
-4.471917,50,89.052971,0.0
-4.724755,50,89.088107,0.0
-4.754128,50,89.123759,0.0
-5.088662,50,89.159414,0.0
-4.254702,50,89.194781,0.0
-4.703893,50,89.230314,0.0
-5.23883,50,89.265734,0.0
-5.001224,50,89.300941,0.0
-4.667039,50,89.336051,0.0
-4.830459,50,89.371917,0.0
-4.857098,50,89.52115,0.0
-4.511453,50,89.556662,0.0
-5.452805,50,89.591766,0.0
-4.648925,50,89.627247,0.0
-5.012773,50,89.662958,0.0
-4.691514,50,89.698554,0.0
-5.375865,50,89.734066,0.0
-4.770701,50,89.769541,0.0
-4.750724,50,89.804635,0.0
-4.731142,50,89.840729,0.0
-4.886502,50,89.876132,0.0
-5.082735,50,89.911928,0.0
-5.097592,50,89.947438,0.0
-4.491543,50,89.982891,0.0
-4.922578,50,90.017704,0.0
-4.891865,50,90.053309,0.0
-4.784035,50,90.088558,0.0
-5.300709,50,90.12377,0.0
-5.156684,50,90.159487,0.0
-4.82951,50,90.194819,0.0
-5.287552,50,90.230091,0.0
-4.291261,50,90.265575,0.0
-4.846764,50,90.301174,0.0
-5.347235,50,90.336492,0.0
-4.467262,50,90.371621,0.0
-4.940208,50,90.40706,0.0
-4.753535,50,90.442993,0.0
-4.623247,50,90.478638,0.0
-4.516854,50,90.513886,0.0
-3.95251,50,90.549045,0.0
-5.312624,50,90.584553,0.0
-4.472395,50,90.619389,0.0
-4.586316,50,90.654297,0.0
-4.863627,50,90.689442,0.0
-5.070046,50,90.725277,0.0
-4.512155,50,90.760293,0.0
-4.422734,50,90.795802,0.0
-5.08431,50,90.831207,0.0
-4.995891,50,90.866488,0.0
-4.874683,50,90.901743,0.0
-4.864339,50,90.937029,0.0
-4.758566,50,91.086327,0.0
-4.934641,50,91.121932,0.0
-4.402568,50,91.158122,0.0
-4.751941,50,91.193874,0.0
-4.523339,50,91.229592,0.0
-5.065198,50,91.265088,0.0
-4.36992,50,91.300477,0.0
-4.955612,50,91.335957,0.0
-4.457246,50,91.37139,0.0
-5.135453,50,91.407171,0.0
-5.033765,50,91.442668,0.0
-4.404795,50,91.478208,0.0
-5.058654,50,91.513497,0.0
-4.717653,50,91.548604,0.0
-5.695962,50,91.584433,0.0
-5.307021,50,91.619865,0.0
-4.724004,50,91.655526,0.0
-4.333113,50,91.691234,0.0
-4.933485,50,91.726437,0.0
-4.516605,50,91.761947,0.0
-5.492674,50,91.797425,0.0
-4.532407,50,91.832874,0.0
-5.486293,50,91.868211,0.0
-5.224357,50,91.903863,0.0
-4.446805,50,91.938824,0.0
-4.454091,50,91.974338,0.0
-4.454739,50,92.009743,0.0
-4.54892,50,92.045075,0.0
-4.784919,50,92.08046,0.0
-4.624359,50,92.115469,0.0
-4.744098,50,92.15085,0.0
-4.825769,50,92.187017,0.0
-4.707695,50,92.22232,0.0
-4.673759,50,92.257145,0.0
-5.538653,50,92.292691,0.0
-5.067551,50,92.327469,0.0
-5.115384,50,92.362943,0.0
-4.666497,50,92.398596,0.0
-5.11935,50,92.434189,0.0
-5.392528,50,92.469951,0.0
-4.863702,50,92.505466,0.0
-4.132018,50,92.654524,0.0
-4.309388,50,92.690705,0.0
-5.095502,50,92.726107,0.0
-4.803511,50,92.761941,0.0
-4.024338,50,92.79737,0.0
-5.772887,50,92.832478,0.0
-4.389702,50,92.868303,0.0
-4.672049,50,92.904291,0.0
-4.148608,50,92.939855,0.0
-5.159082,50,92.97514,0.0
-5.148687,50,93.010393,0.0
-4.752926,50,93.045809,0.0
-5.547982,50,93.081439,0.0
-4.92213,50,93.11705,0.0
-4.763346,50,93.153,0.0
-5.060371,50,93.188243,0.0
-5.190211,50,93.223809,0.0
-4.262599,50,93.259278,0.0
-4.788827,50,93.29493,0.0
-5.31998,50,93.330156,0.0
-4.253403,50,93.36604,0.0
-5.280724,50,93.401561,0.0
-5.066434,50,93.437033,0.0
-4.715363,50,93.472338,0.0
-4.876574,50,93.507714,0.0
-4.011612,50,93.542949,0.0
-5.502744,50,93.578193,0.0
-4.664962,50,93.613771,0.0
-4.487787,50,93.64945,0.0
-4.750372,50,93.685054,0.0
-4.990128,50,93.721361,0.0
-4.485489,50,93.757279,0.0
-4.97485,50,93.792707,0.0
-4.334088,50,93.828173,0.0
-4.671122,50,93.86402,0.0
-5.305336,50,93.899748,0.0
-4.825035,50,93.935273,0.0
-4.471311,50,93.970871,0.0
-4.485878,50,94.006407,0.0
-4.395174,50,94.042261,0.0
-4.649151,50,94.077602,0.0
-4.092188,50,94.226778,0.0
-4.982843,50,94.262381,0.0
-4.7843,50,94.297956,0.0
-4.745934,50,94.333257,0.0
-5.643774,50,94.368622,0.0
-4.137088,50,94.403725,0.0
-4.47123,50,94.438826,0.0
-5.137888,50,94.473746,0.0
-4.572236,50,94.50897,0.0
-4.96301,50,94.544124,0.0
-5.368055,50,94.579407,0.0
-5.185698,50,94.614712,0.0
-5.532291,50,94.649787,0.0
-5.233971,50,94.685152,0.0
-5.180862,50,94.721019,0.0
-4.378254,50,94.756363,0.0
-4.543883,50,94.791931,0.0
-4.648694,50,94.827745,0.0
-4.661185,50,94.863364,0.0
-3.776475,50,94.898605,0.0
-5.248962,50,94.934377,0.0
-4.436247,50,94.969209,0.0
-4.701775,50,95.004434,0.0
-4.473602,50,95.040016,0.0
-4.326023,50,95.075136,0.0
-4.92128,50,95.110392,0.0
-4.700573,50,95.145868,0.0
-5.396284,50,95.181086,0.0
-4.68743,50,95.216353,0.0
-5.027688,50,95.251478,0.0
-4.914006,50,95.286344,0.0
-3.821975,50,95.321604,0.0
-4.831638,50,95.356397,0.0
-4.854061,50,95.3919,0.0
-4.783862,50,95.427468,0.0
-4.959753,50,95.462426,0.0
-4.885868,50,95.497571,0.0
-4.235479,50,95.532766,0.0
-4.90013,50,95.567577,0.0
-4.559894,50,95.602889,0.0
-5.312637,50,95.638099,0.0
-5.325985,50,95.786001,0.0
-4.12387,50,95.821438,0.0
-5.405208,50,95.856724,0.0
-5.392379,50,95.89232,0.0
-4.52747,50,95.928328,0.0
-4.518952,50,95.96381,0.0
-3.818006,50,95.999111,0.0
-4.9359,50,96.034225,0.0
-5.187833,50,96.069644,0.0
-4.436138,50,96.105037,0.0
-4.28502,50,96.1404,0.0
-5.233012,50,96.175898,0.0
-5.773803,50,96.211684,0.0
-5.24616,50,96.246555,0.0
-4.017115,50,96.281525,0.0
-4.177855,50,96.316704,0.0
-5.155901,50,96.352403,0.0
-4.864734,50,96.388605,0.0
-5.052471,50,96.424028,0.0
-4.290619,50,96.459467,0.0
-4.978728,50,96.494971,0.0
-4.463978,50,96.530414,0.0
-4.600071,50,96.565857,0.0
-4.085262,50,96.601299,0.0
-5.534879,50,96.637304,0.0
-4.572463,50,96.672694,0.0
-5.151524,50,96.708121,0.0
-4.814734,50,96.743574,0.0
-5.076116,50,96.778697,0.0
-4.931321,50,96.813851,0.0
-4.422089,50,96.848283,0.0
-4.903551,50,96.882979,0.0
-4.429961,50,96.918224,0.0
-4.530718,50,96.953102,0.0
-5.036485,50,96.988334,0.0
-4.762968,50,97.02346,0.0
-4.51762,50,97.058424,0.0
-4.515285,50,97.09358,0.0
-4.929219,50,97.129282,0.0
-4.672733,50,97.164832,0.0
-4.589104,50,97.200175,0.0
-5.006031,50,97.348324,0.0
-4.83476,50,97.384152,0.0
-4.807241,50,97.419632,0.0
-4.587064,50,97.455099,0.0
-4.328389,50,97.490421,0.0
-5.053687,50,97.525541,0.0
-5.00324,50,97.56074,0.0
-5.136268,50,97.595972,0.0
-4.465518,50,97.631501,0.0
-4.52719,50,97.666766,0.0
-5.016071,50,97.701975,0.0
-4.62826,50,97.737496,0.0
-4.53989,50,97.773422,0.0
-4.604903,50,97.808455,0.0
-5.18045,50,97.84389,0.0
-4.399613,50,97.879208,0.0
-4.407583,50,97.914466,0.0
-4.905727,50,97.950338,0.0
-5.18636,50,97.985788,0.0
-4.455515,50,98.02127,0.0
-5.322739,50,98.056664,0.0
-4.269783,50,98.091959,0.0
-4.650383,50,98.127323,0.0
-4.033918,50,98.163103,0.0
-3.925844,50,98.198312,0.0
-4.770059,50,98.23334,0.0
-5.344414,50,98.269489,0.0
-4.7944,50,98.304733,0.0
-4.650031,50,98.339787,0.0
-4.303696,50,98.375482,0.0
-5.764951,50,98.410796,0.0
-4.298077,50,98.445801,0.0
-4.638708,50,98.480719,0.0
-3.679231,50,98.515716,0.0
-4.803174,50,98.551093,0.0
-5.02058,50,98.586814,0.0
-4.885683,50,98.622276,0.0
-5.531148,50,98.657775,0.0
-4.740315,50,98.692717,0.0
-4.739094,50,98.727929,0.0
-4.774551,50,98.763265,0.0
-4.083653,50,98.913007,0.0
-5.642964,50,98.948354,0.0
-4.511822,50,98.983397,0.0
-5.50003,50,99.018776,0.0
-5.364968,50,99.053981,0.0
-5.04791,50,99.089343,0.0
-4.328397,50,99.124911,0.0
-4.829473,50,99.160005,0.0
-4.457376,50,99.195197,0.0
-4.644428,50,99.230065,0.0
-4.833643,50,99.265199,0.0
-5.058767,50,99.300323,0.0
-4.902681,50,99.335638,0.0
-4.213491,50,99.370443,0.0
-5.346819,50,99.405527,0.0
-4.527492,50,99.440819,0.0
-4.116426,50,99.476962,0.0
-4.386305,50,99.5123,0.0
-5.116637,50,99.548029,0.0
-4.618456,50,99.583285,0.0
-5.125143,50,99.618255,0.0
-4.581006,50,99.653952,0.0
-5.093283,50,99.689822,0.0
-3.886578,50,99.725452,0.0
-4.710409,50,99.760718,0.0
-4.88724,50,99.796147,0.0
-4.891023,50,99.831674,0.0
-4.928996,50,99.866824,0.0
-4.249815,50,99.902416,0.0
-4.998263,50,99.937707,0.0
-4.045861,50,99.973304,0.0
-4.203692,50,100.008788,0.0
-4.26157,50,100.044295,0.0
-4.878848,50,100.079487,0.0
-5.138759,50,100.114389,0.0
-4.969312,50,100.149979,0.0
-4.891156,50,100.185482,0.0
-5.639833,50,100.220992,0.0
-4.787812,50,100.256199,0.0
-4.450665,50,100.291717,0.0
-4.8958,50,100.326723,0.0
-4.021758,50,100.476494,0.0
-4.611353,50,100.511909,0.0
-3.926165,50,100.54759,0.0
-4.638744,50,100.583454,0.0
-4.947957,50,100.618925,0.0
-4.545948,50,100.654532,0.0
-5.274385,50,100.689823,0.0
-4.636569,50,100.725692,0.0
-4.583737,50,100.760921,0.0
-5.092364,50,100.79571,0.0
-4.712732,50,100.83094,0.0
-4.715782,50,100.866436,0.0
-5.117794,50,100.90191,0.0
-4.605459,50,100.937334,0.0
-5.064479,50,100.973582,0.0
-5.255643,50,101.008829,0.0
-4.561696,50,101.044147,0.0
-5.699054,50,101.079559,0.0
-4.369519,50,101.114839,0.0
-5.05826,50,101.149994,0.0
-4.242028,50,101.185744,0.0
-4.303007,50,101.221152,0.0
-4.670351,50,101.25689,0.0
-5.207698,50,101.29193,0.0
-4.957065,50,101.327203,0.0
-4.977693,50,101.362983,0.0
-4.600914,50,101.39851,0.0
-4.641944,50,101.43367,0.0
-4.61765,50,101.468602,0.0
-4.791799,50,101.503697,0.0
-4.36562,50,101.538811,0.0
-4.648333,50,101.574154,0.0
-5.20125,50,101.609237,0.0
-4.511804,50,101.644573,0.0
-5.218504,50,101.68038,0.0
-4.713796,50,101.716103,0.0
-5.376436,50,101.751376,0.0
-4.52557,50,101.786603,0.0
-4.375852,50,101.822012,0.0
-4.803947,50,101.857616,0.0
-4.879894,50,101.892983,0.0
-4.753324,50,102.040374,0.0
-4.131953,50,102.075806,0.0
-4.490599,50,102.110936,0.0
-4.327627,50,102.146324,0.0
-5.229208,50,102.181652,0.0
-4.863392,50,102.217679,0.0
-4.207858,50,102.253007,0.0
-4.409264,50,102.288203,0.0
-4.912916,50,102.322734,0.0
-4.446358,50,102.357699,0.0
-4.7591,50,102.392947,0.0
-4.852643,50,102.428358,0.0
-4.142634,50,102.46377,0.0
-4.476246,50,102.499579,0.0
-5.063974,50,102.534907,0.0
-4.88306,50,102.570101,0.0
-4.834697,50,102.605456,0.0
-4.74123,50,102.640759,0.0
-4.88833,50,102.675906,0.0
-4.871809,50,102.71148,0.0
-4.741269,50,102.746696,0.0
-5.015908,50,102.782074,0.0
-4.443697,50,102.818086,0.0
-4.391072,50,102.853114,0.0
-4.680753,50,102.888729,0.0
-6.038188,50,102.924239,0.0
-4.04769,50,102.959523,0.0
-5.039102,50,102.994615,0.0
-5.374671,50,103.029716,0.0
-4.572716,50,103.065112,0.0
-4.103977,50,103.099968,0.0
-4.418072,50,103.135282,0.0
-4.995158,50,103.170643,0.0
-4.757237,50,103.20602,0.0
-4.036749,50,103.241259,0.0
-4.643788,50,103.276281,0.0
-4.46577,50,103.311302,0.0
-4.894423,50,103.3467,0.0
-5.316917,50,103.381655,0.0
-4.794507,50,103.417153,0.0
-4.462216,50,103.452331,0.0
-4.886121,50,103.601258,0.0
-4.629191,50,103.636386,0.0
-4.292963,50,103.671709,0.0
-5.073529,50,103.707232,0.0
-5.184961,50,103.742418,0.0
-4.554654,50,103.777569,0.0
-4.32148,50,103.812706,0.0
-4.668529,50,103.848383,0.0
-4.253437,50,103.883906,0.0
-5.105389,50,103.919015,0.0
-5.198345,50,103.953945,0.0
-4.419447,50,103.989303,0.0
-4.358627,50,104.024089,0.0
-4.597904,50,104.059119,0.0
-5.002516,50,104.094309,0.0
-4.369858,50,104.129399,0.0
-4.354488,50,104.164552,0.0
-4.420451,50,104.199535,0.0
-5.039042,50,104.234674,0.0
-4.199023,50,104.270201,0.0
-4.457179,50,104.305097,0.0
-4.354028,50,104.340098,0.0
-4.236726,50,104.375908,0.0
-4.328595,50,104.411462,0.0
-5.273362,50,104.446577,0.0
-3.882686,50,104.48247,0.0
-5.154178,50,104.5179,0.0
-4.43052,50,104.553018,0.0
-3.961481,50,104.588514,0.0
-4.377713,50,104.62385,0.0
-4.644815,50,104.659064,0.0
-3.96921,50,104.69412,0.0
-4.818416,50,104.729082,0.0
-4.402831,50,104.764364,0.0
-4.697886,50,104.799622,0.0
-4.583633,50,104.835044,0.0
-4.825678,50,104.870332,0.0
-4.591296,50,104.90575,0.0
-4.022891,50,104.941293,0.0
-5.054109,50,104.976545,0.0
-4.872138,50,105.01166,0.0
-4.626119,50,105.160671,0.0
-4.161973,50,105.195893,0.0
-4.739325,50,105.231718,0.0
-4.493231,50,105.267195,0.0
-4.731435,50,105.302514,0.0
-4.620862,50,105.33808,0.0
-5.081948,50,105.373322,0.0
-4.67872,50,105.409107,0.0
-5.125179,50,105.445399,0.0
-4.99445,50,105.481231,0.0
-5.378349,50,105.516697,0.0
-5.071636,50,105.552194,0.0
-4.971999,50,105.587247,0.0
-4.776495,50,105.622273,0.0
-4.563004,50,105.657693,0.0
-5.071133,50,105.693044,0.0
-4.156638,50,105.727992,0.0
-5.120528,50,105.763389,0.0
-4.263564,50,105.798429,0.0
-4.996385,50,105.833463,0.0
-5.040549,50,105.869176,0.0
-4.425314,50,105.904307,0.0
-4.335148,50,105.939584,0.0
-4.593518,50,105.974774,0.0
-4.415547,50,106.010064,0.0
-4.536858,50,106.045226,0.0
-5.07406,50,106.080609,0.0
-4.866512,50,106.116132,0.0
-4.835322,50,106.151689,0.0
-4.207016,50,106.186708,0.0
-5.079912,50,106.221451,0.0
-4.670381,50,106.256866,0.0
-4.609948,50,106.2918,0.0
-5.265717,50,106.326917,0.0
-4.292487,50,106.361859,0.0
-4.525411,50,106.396967,0.0
-4.871583,50,106.432345,0.0
-3.806867,50,106.46771,0.0
-4.603468,50,106.502521,0.0
-4.470072,50,106.538174,0.0
-4.804098,50,106.573429,0.0
-4.74729,50,106.721836,0.0
-4.582686,50,106.757771,0.0
-4.492643,50,106.793125,0.0
-4.707945,50,106.828608,0.0
-5.269311,50,106.864028,0.0
-3.928677,50,106.899764,0.0
-5.021628,50,106.93553,0.0
-4.262857,50,106.97077,0.0
-4.246045,50,107.006879,0.0
-4.648958,50,107.042432,0.0
-5.044917,50,107.077436,0.0
-4.336077,50,107.112783,0.0
-4.61001,50,107.148467,0.0
-5.04592,50,107.183354,0.0
-4.513204,50,107.218695,0.0
-4.27989,50,107.253924,0.0
-4.892181,50,107.28888,0.0
-4.887246,50,107.324515,0.0
-4.433725,50,107.359592,0.0
-4.815468,50,107.394707,0.0
-4.764573,50,107.42977,0.0
-5.08072,50,107.464993,0.0
-4.535386,50,107.500336,0.0
-4.737555,50,107.535821,0.0
-5.097765,50,107.570962,0.0
-4.390984,50,107.606202,0.0
-4.412992,50,107.641314,0.0
-4.503703,50,107.676993,0.0
-4.770496,50,107.711349,0.0
-4.663716,50,107.746437,0.0
-4.557415,50,107.781706,0.0
-5.058227,50,107.817174,0.0
-5.119618,50,107.852365,0.0
-4.396463,50,107.887705,0.0
-5.043573,50,107.923129,0.0
-4.590154,50,107.958276,0.0
-4.877027,50,107.993847,0.0
-4.409448,50,108.028971,0.0
-4.425795,50,108.064239,0.0
-4.38613,50,108.099707,0.0
-4.975198,50,108.135056,0.0
-4.913893,50,108.284049,0.0
-5.294246,50,108.319734,0.0
-4.117396,50,108.355162,0.0
-4.619614,50,108.391101,0.0
-5.005444,50,108.426456,0.0
-4.048988,50,108.462036,0.0
-3.995218,50,108.497016,0.0
-4.689102,50,108.532456,0.0
-4.527433,50,108.567547,0.0
-4.486824,50,108.602731,0.0
-5.37452,50,108.638015,0.0
-4.102318,50,108.6736,0.0
-5.006832,50,108.708616,0.0
-5.011543,50,108.743485,0.0
-4.851786,50,108.779295,0.0
-4.434848,50,108.814396,0.0
-4.569665,50,108.850013,0.0
-5.167326,50,108.885269,0.0
-5.267268,50,108.920413,0.0
-5.111568,50,108.955426,0.0
-4.148238,50,108.990611,0.0
-4.22966,50,109.025933,0.0
-5.198468,50,109.061451,0.0
-4.547066,50,109.097252,0.0
-4.893888,50,109.132496,0.0
-4.43243,50,109.167823,0.0
-4.432699,50,109.203387,0.0
-4.467647,50,109.238594,0.0
-4.86142,50,109.274078,0.0
-4.824562,50,109.308982,0.0
-4.258778,50,109.344595,0.0
-4.70366,50,109.380104,0.0
-4.617964,50,109.41579,0.0
-5.142746,50,109.450802,0.0
-4.944821,50,109.485996,0.0
-4.504075,50,109.521082,0.0
-4.818061,50,109.555937,0.0
-4.779974,50,109.591164,0.0
-4.84377,50,109.62615,0.0
-5.544172,50,109.661543,0.0
-3.908171,50,109.696939,0.0
-4.911229,50,109.846161,0.0
-4.150252,50,109.881557,0.0
-4.227194,50,109.916411,0.0
-4.903913,50,109.951861,0.0
-5.268337,50,109.987162,0.0
-4.629384,50,110.022382,0.0
-4.656727,50,110.057676,0.0
-5.256132,50,110.092708,0.0
-4.854855,50,110.127745,0.0
-4.398341,50,110.163658,0.0
-5.101603,50,110.199038,0.0
-4.838288,50,110.234128,0.0
-4.307856,50,110.26961,0.0
-3.794698,50,110.304562,0.0
-5.208028,50,110.340017,0.0
-5.206249,50,110.375505,0.0
-4.785141,50,110.410669,0.0
-4.240354,50,110.44577,0.0
-4.118219,50,110.480976,0.0
-3.774421,50,110.515709,0.0
-4.595895,50,110.551022,0.0
-4.660086,50,110.586786,0.0
-5.092999,50,110.622102,0.0
-4.693266,50,110.657248,0.0
-4.973595,50,110.692474,0.0
-4.793636,50,110.727885,0.0
-4.604637,50,110.763116,0.0
-4.543372,50,110.798507,0.0
-4.117,50,110.834337,0.0
