time/fps,time/time_elapsed,time/iterations,rollout/success_rate,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/entropy_loss,train/clip_fraction,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_range,train/std,train/explained_variance,train/policy_gradient_loss
1290,598,377,0.0,772096,-3.99028811,50.0,-26.96009702682495,0.274365234375,3760,0.012032788631040603,-0.030475109815597534,0.005649209,3e-05,0.1,0.9328374862670898,0.05822873115539551,-0.027816565718967467
1290,599,378,0.0,774144,-4.03117756,50.0,-26.956169152259825,0.234912109375,3770,0.011324062698986382,-0.03644261136651039,0.0050140424,3e-05,0.1,0.9325195550918579,0.09907406568527222,-0.026868974635726774
1290,601,379,0.0,776192,-4.09032321,50.0,-26.95185844898224,0.2673828125,3780,0.011493351927492767,-0.037431903183460236,0.0053331265,3e-05,0.1,0.9324666857719421,0.047568559646606445,-0.02800095851998776
1290,602,380,0.0,778240,-4.05240013,50.0,-26.950249218940733,0.26142578125,3790,0.015496538276784122,-0.0372035838663578,0.0053927572,3e-05,0.1,0.9323685765266418,0.11347252130508423,-0.027709853556007146
1290,604,381,0.0,780288,-4.07405793,50.0,-26.94688789844513,0.239697265625,3800,0.012942131119780242,-0.03577717766165733,0.00518481,3e-05,0.1,0.932129979133606,0.04256504774093628,-0.025281188811641188
1290,606,382,0.0,782336,-4.0288063,50.0,-26.94506754875183,0.2337890625,3810,0.012550511374138295,-0.028239034116268158,0.005121678,3e-05,0.1,0.932255744934082,0.06602376699447632,-0.024286583077628165
1290,607,383,0.0,784384,-4.01949018,50.0,-26.944132614135743,0.26318359375,3820,0.013938358263112604,-0.0348316952586174,0.0055693095,3e-05,0.1,0.9319612383842468,0.0186956524848938,-0.028176970686763524
1290,609,384,0.0,786432,-4.003999170000001,50.0,-26.938572311401366,0.2470703125,3830,0.015440824523102492,-0.03160024434328079,0.005416589,3e-05,0.1,0.931830108165741,0.017122983932495117,-0.025575859198579565
1290,610,385,0.0,788480,-3.9764222399999998,50.0,-26.934825015068053,0.272509765625,3840,0.011271559202577918,-0.03988073766231537,0.0061054234,3e-05,0.1,0.931540846824646,0.09751856327056885,-0.028148386057000607
1290,612,386,0.0,790528,-3.9392640200000004,50.0,-26.927020692825316,0.242236328125,3850,0.011897791537921875,-0.03673825412988663,0.005098502,3e-05,0.1,0.9311356544494629,0.004987776279449463,-0.026870060386136173
1290,613,387,0.0,792576,-3.9673077,50.0,-26.922613382339478,0.2630859375,3860,0.009209261630894616,-0.04048806428909302,0.0059363823,3e-05,0.1,0.9311513900756836,-0.05908358097076416,-0.026312620914541184
1290,615,388,0.0,794624,-3.99458496,50.0,-26.921685647964477,0.252490234375,3870,0.012567909108474851,-0.02977072075009346,0.0058132196,3e-05,0.1,0.9310194849967957,0.07819932699203491,-0.026972622057655826
1290,617,389,0.0,796672,-3.9775076599999992,50.0,-26.920023250579835,0.25205078125,3880,0.014727284107357264,-0.039607007056474686,0.005467169,3e-05,0.1,0.9309951066970825,0.09790551662445068,-0.02727439219597727
1291,618,390,0.0,798720,-3.9746745500000005,50.0,-26.916604232788085,0.259619140625,3890,0.014284032816067337,-0.03466008976101875,0.0058769123,3e-05,0.1,0.9307201504707336,0.013484299182891846,-0.025263687246479094
1290,620,391,0.0,800768,-3.992921910000001,50.0,-26.911210536956787,0.2642578125,3900,0.011936586676165461,-0.040594447404146194,0.005690792,3e-05,0.1,0.9304950833320618,-0.02566540241241455,-0.028283829404972493
1290,622,392,0.0,802816,-3.94598397,50.0,-26.90525915622711,0.25810546875,3910,0.009768747072666884,-0.031391337513923645,0.0055287844,3e-05,0.1,0.9301967620849609,-0.08400046825408936,-0.026324451650725677
1290,623,393,0.0,804864,-3.98749177,50.0,-26.901112699508666,0.25634765625,3920,0.010897817346267403,-0.03780273348093033,0.0057659065,3e-05,0.1,0.9301759004592896,0.031112730503082275,-0.02720013146754354
1290,625,394,0.0,806912,-3.9622214599999994,50.0,-26.900564908981323,0.245068359375,3930,0.013818835432175547,-0.033965714275836945,0.004974839,3e-05,0.1,0.9301120638847351,0.12932831048965454,-0.02596805721987039
1290,626,395,0.0,808960,-3.9454925599999995,50.0,-26.899246740341187,0.235791015625,3940,0.014369044243358076,-0.041579801589250565,0.0052169235,3e-05,0.1,0.9300724267959595,0.06393873691558838,-0.026396616094280033
1290,628,396,0.0,811008,-3.93622093,50.0,-26.89677491188049,0.273046875,3950,0.010782653873320669,-0.03275101259350777,0.0055465885,3e-05,0.1,0.9298690557479858,0.10850077867507935,-0.02642365341016557
1290,629,397,0.0,813056,-4.00093401,50.0,-26.89127676486969,0.233642578125,3960,0.011533577204681933,-0.035422150045633316,0.005014758,3e-05,0.1,0.9295551180839539,0.03258931636810303,-0.024819472478702663
1290,631,398,0.0,815104,-4.015910430000002,50.0,-26.883640694618226,0.23642578125,3970,0.015177861100528389,-0.036119453608989716,0.004822593,3e-05,0.1,0.9292196035385132,0.039881348609924316,-0.025476169120520354
1290,633,399,0.0,817152,-3.98640361,50.0,-26.8784823179245,0.250341796875,3980,0.013812102994415909,-0.03394694998860359,0.0052354145,3e-05,0.1,0.9291044473648071,0.1152029037475586,-0.026521557418163866
1290,634,400,0.0,819200,-3.94688114,50.0,-26.876902389526368,0.24091796875,3990,0.010279737738892436,-0.038510438054800034,0.0050771846,3e-05,0.1,0.9290752410888672,0.006224513053894043,-0.026230745809152724
1290,636,401,0.0,821248,-3.9140062699999993,50.0,-26.87623710632324,0.28681640625,4000,0.010225824196822941,-0.041636571288108826,0.005996119,3e-05,0.1,0.9290629625320435,0.10557901859283447,-0.03003679900430143
1290,637,402,0.0,823296,-3.9481148200000002,50.0,-26.871829867362976,0.241064453125,4010,0.011088712245691568,-0.03307100385427475,0.0051890467,3e-05,0.1,0.9286391139030457,0.07603973150253296,-0.026364936697063968
1290,639,403,0.0,825344,-3.98699726,50.0,-26.865993046760558,0.2373046875,4020,0.010776505467947572,-0.03686588630080223,0.0049733752,3e-05,0.1,0.9285426139831543,0.03299295902252197,-0.02612362233339809
1290,641,404,0.0,827392,-3.9881185499999994,50.0,-26.862940406799318,0.247265625,4030,0.01330312479985878,-0.041033271700143814,0.005455305,3e-05,0.1,0.9283527135848999,0.09362035989761353,-0.026971333171240987
1290,642,405,0.0,829440,-3.95559115,50.0,-26.860011911392213,0.229931640625,4040,0.012496521463617682,-0.0326104573905468,0.0050958674,3e-05,0.1,0.9282560348510742,0.0789867639541626,-0.024260118778329343
1290,644,406,0.0,831488,-3.9846561799999995,50.0,-26.856996607780456,0.24296875,4050,0.011256954201962798,-0.03377055004239082,0.00512914,3e-05,0.1,0.9281101226806641,0.1426120400428772,-0.026026756851933897
1290,645,407,0.0,833536,-3.9525395700000003,50.0,-26.854408693313598,0.212158203125,4060,0.014256080565974116,-0.030384227633476257,0.00489622,3e-05,0.1,0.928022563457489,0.02837473154067993,-0.024316343836835584
1290,647,408,0.0,835584,-3.9815200000000006,50.0,-26.854377722740175,0.259326171875,4070,0.012131526391021908,-0.03987487033009529,0.0053836857,3e-05,0.1,0.928109347820282,0.03699910640716553,-0.025872994581004605
1290,648,409,0.0,837632,-3.9994590900000007,50.0,-26.85416750907898,0.230859375,4080,0.009619491209741681,-0.037567079067230225,0.005016261,3e-05,0.1,0.9279996156692505,0.038361310958862305,-0.025745451229158788
1290,650,410,0.0,839680,-4.02689294,50.0,-26.85235595703125,0.245068359375,4090,0.010407000983832404,-0.03512326627969742,0.0055124224,3e-05,0.1,0.9279929995536804,0.022240757942199707,-0.024200755736092105
1290,652,411,0.0,841728,-4.02291499,50.0,-26.853725123405457,0.2412109375,4100,0.011276962712872773,-0.03910776600241661,0.0054508373,3e-05,0.1,0.9281315803527832,0.020770668983459473,-0.026908811478642748
1290,653,412,0.0,843776,-4.019009070000001,50.0,-26.852536511421203,0.253173828125,4110,0.010372643137816339,-0.03864575922489166,0.0053364243,3e-05,0.1,0.9278863072395325,-0.09986984729766846,-0.02626711861521471
1290,655,413,0.0,845824,-4.01124114,50.0,-26.84746057987213,0.24736328125,4120,0.014859191433060914,-0.035557735711336136,0.004718904,3e-05,0.1,0.9276942014694214,-0.017678022384643555,-0.025248069682857022
1290,656,414,0.0,847872,-4.000102999999999,50.0,-26.842072987556456,0.262060546875,4130,0.009854090859880671,-0.041591793298721313,0.005683746,3e-05,0.1,0.9274011850357056,0.035400211811065674,-0.026059613132383676
1290,658,415,0.0,849920,-3.97261284,50.0,-26.83474733829498,0.243798828125,4140,0.009481530846096575,-0.040739238262176514,0.0052904403,3e-05,0.1,0.9269769787788391,0.08711898326873779,-0.025306694349274038
1289,660,416,0.0,851968,-3.93362657,50.0,-26.827392363548277,0.254345703125,4150,0.011062473838683218,-0.03279472887516022,0.005302947,3e-05,0.1,0.926709771156311,0.07266199588775635,-0.02583739721449092
1289,662,417,0.0,854016,-3.9536267100000004,50.0,-26.82313187122345,0.25634765625,4160,0.01188019581604749,-0.036768440157175064,0.00555953,3e-05,0.1,0.9266034364700317,0.05996096134185791,-0.02544909988064319
1289,663,418,0.0,856064,-3.9677067400000006,50.0,-26.819606375694274,0.2513671875,4170,0.01430899634724483,-0.032491326332092285,0.005121243,3e-05,0.1,0.9263431429862976,0.09038025140762329,-0.024814258579863236
1290,665,419,0.0,858112,-3.92271462,50.0,-26.814419412612914,0.257177734375,4180,0.012033843691460789,-0.04129072278738022,0.006085851,3e-05,0.1,0.9261473417282104,-0.06409955024719238,-0.027439537516329437
1290,666,420,0.0,860160,-3.896103539999999,50.0,-26.810273671150206,0.27060546875,4190,0.013039291359018535,-0.03393889591097832,0.00552511,3e-05,0.1,0.9259982109069824,0.07196974754333496,-0.027857727534137667
1290,668,421,0.0,862208,-3.934335199999999,50.0,-26.806990122795106,0.261767578125,4200,0.012382237799465656,-0.035643383860588074,0.005444494,3e-05,0.1,0.9258216023445129,0.03275430202484131,-0.02594830320740584
1290,669,422,0.0,864256,-3.97340109,50.0,-26.802217888832093,0.275048828125,4210,0.014019808371085674,-0.02770248055458069,0.006079831,3e-05,0.1,0.9256042242050171,-0.0006502866744995117,-0.026225382450502367
1290,671,423,0.0,866304,-3.9812111099999994,50.0,-26.795750546455384,0.254296875,4220,0.013372259272728115,-0.03761008381843567,0.005409918,3e-05,0.1,0.9252170324325562,-0.03857231140136719,-0.027097280567977576
1290,673,424,0.0,868352,-4.00711878,50.0,-26.790174794197082,0.260595703125,4230,0.01264483667910099,-0.037237755954265594,0.005554943,3e-05,0.1,0.9251081347465515,0.04350799322128296,-0.027367839682847263
1290,674,425,0.0,870400,-3.9619615699999997,50.0,-26.787047696113586,0.25546875,4240,0.01302745781140402,-0.036990415304899216,0.0057942835,3e-05,0.1,0.9249280691146851,0.04453456401824951,-0.025726484711049123
1290,676,426,0.0,872448,-3.9432792599999997,50.0,-26.785334420204162,0.237060546875,4250,0.012391106830909849,-0.04036133736371994,0.0052935244,3e-05,0.1,0.9249855279922485,0.053463637828826904,-0.025074506481178104
1290,677,427,0.0,874496,-3.8920635700000004,50.0,-26.78268995285034,0.24716796875,4260,0.009799080749507994,-0.04226697236299515,0.005114996,3e-05,0.1,0.924636960029602,0.07765120267868042,-0.0270579767471645
1290,679,428,0.0,876544,-3.88786179,50.0,-26.77404100894928,0.255029296875,4270,0.011373496789019555,-0.034293826669454575,0.0053869276,3e-05,0.1,0.9242920875549316,0.05985516309738159,-0.026690602826420218
1290,680,429,0.0,878592,-3.9340547899999994,50.0,-26.767345786094666,0.271533203125,4280,0.011802709451876581,-0.035667452961206436,0.0054916376,3e-05,0.1,0.9239970445632935,-0.006725430488586426,-0.026327532914001493
1290,682,430,0.0,880640,-3.9099317599999996,50.0,-26.76345100402832,0.274169921875,4290,0.01650476756040007,-0.034636083990335464,0.005503968,3e-05,0.1,0.9239732027053833,0.09311234951019287,-0.027052850858308376
1290,684,431,0.0,882688,-3.8635905800000008,50.0,-26.761448979377747,0.22353515625,4300,0.01433200140018016,-0.03223525732755661,0.0045552566,3e-05,0.1,0.9238013029098511,-0.014077901840209961,-0.023143559449817986
1290,685,432,0.0,884736,-3.8965039900000007,50.0,-26.75703709125519,0.282861328125,4310,0.007719818956684321,-0.0392015166580677,0.0060003763,3e-05,0.1,0.9235539436340332,0.10130077600479126,-0.02835379249881953
1290,687,433,0.0,886784,-3.93141329,50.0,-26.75269742012024,0.2515625,4320,0.012833087029866875,-0.030472956597805023,0.0053541996,3e-05,0.1,0.9234207272529602,-0.021435141563415527,-0.02627247435739264
1290,688,434,0.0,888832,-3.91915422,50.0,-26.75032753944397,0.26474609375,4330,0.01698298896662891,-0.033436890691518784,0.0051616435,3e-05,0.1,0.923359215259552,0.019902944564819336,-0.02565627889416646
1290,690,435,0.0,890880,-3.91549299,50.0,-26.74743871688843,0.245458984375,4340,0.008964424749137834,-0.037648383527994156,0.004943343,3e-05,0.1,0.9231343269348145,0.0762985348701477,-0.025347225507721304
1290,691,436,0.0,892928,-3.8983381599999998,50.0,-26.742298650741578,0.27236328125,4350,0.008040756522677838,-0.03875302895903587,0.0063249655,3e-05,0.1,0.9229387044906616,0.01922023296356201,-0.027204313315451145
1290,693,437,0.0,894976,-3.92960824,50.0,-26.739064002037047,0.262060546875,4360,0.013358030619565397,-0.03691916912794113,0.0048545753,3e-05,0.1,0.9227768778800964,-0.054820895195007324,-0.027090730238705875
1290,695,438,0.0,897024,-3.9452935700000005,50.0,-26.733380842208863,0.257177734375,4370,0.011684079351834954,-0.03694254904985428,0.005471914,3e-05,0.1,0.9224780201911926,0.1265038251876831,-0.027142462704796345
1290,696,439,0.0,899072,-3.9018200200000006,50.0,-26.730171155929565,0.2884765625,4380,0.01102696938905865,-0.0347045473754406,0.0062374775,3e-05,0.1,0.9224766492843628,0.08926856517791748,-0.026293548649118748
1289,698,440,0.0,901120,-3.8462923700000005,50.0,-26.72765483856201,0.25888671875,4390,0.0108597393729724,-0.03562989458441734,0.005518229,3e-05,0.1,0.9222034215927124,0.1583729386329651,-0.025215098075568675
1289,700,441,0.0,903168,-3.86494725,50.0,-26.720880341529845,0.266162109375,4400,0.0128651064587757,-0.03971707820892334,0.006083315,3e-05,0.1,0.9218767285346985,0.031909048557281494,-0.027353257266804577
1289,701,442,0.0,905216,-3.88730328,50.0,-26.714438843727113,0.236669921875,4410,0.011791071749757975,-0.04169653728604317,0.005347434,3e-05,0.1,0.9215965270996094,0.0865822434425354,-0.02431710237869993
1289,703,443,0.0,907264,-3.8993651099999997,50.0,-26.70770719051361,0.262255859375,4420,0.010717455367557704,-0.03291552513837814,0.005916726,3e-05,0.1,0.9213101267814636,0.03834563493728638,-0.02558601344935596
1289,704,444,0.0,909312,-3.93793976,50.0,-26.69919309616089,0.2544921875,4430,0.01026063755271025,-0.038938529789447784,0.0052678334,3e-05,0.1,0.9208091497421265,0.14188766479492188,-0.025700646155746652
1289,706,445,0.0,911360,-3.9408529199999998,50.0,-26.689830493927,0.22109375,4440,0.010335605102591216,-0.03665538132190704,0.005107115,3e-05,0.1,0.9204825162887573,0.1049615740776062,-0.025609894248191267
1289,708,446,0.0,913408,-3.92031259,50.0,-26.683275818824768,0.24638671875,4450,0.010280747921206057,-0.039144039154052734,0.005037711,3e-05,0.1,0.9201319813728333,0.040508151054382324,-0.026543374900938943
1289,709,447,0.0,915456,-3.93262238,50.0,-26.677628016471864,0.262890625,4460,0.008856853219913318,-0.03700254112482071,0.005868776,3e-05,0.1,0.9200060963630676,0.1139153242111206,-0.026406744599808008
1289,711,448,0.0,917504,-3.954785309999999,50.0,-26.67577769756317,0.24033203125,4470,0.00972611764445901,-0.035414714366197586,0.0048279893,3e-05,0.1,0.9199843406677246,0.05686527490615845,-0.026223582087550313
1289,712,449,0.0,919552,-3.9108133499999997,50.0,-26.675538754463197,0.232666015625,4480,0.014000226964708418,-0.04024236649274826,0.0049160006,3e-05,0.1,0.919980525970459,0.05614137649536133,-0.026335254881996662
1289,714,450,0.0,921600,-3.91682413,50.0,-26.67182927131653,0.24853515625,4490,0.012601409759372472,-0.03168398514389992,0.0051662326,3e-05,0.1,0.9196180105209351,0.0875195860862732,-0.026495306176366286
1290,715,451,0.0,923648,-3.9357993,50.0,-26.66356008052826,0.25244140625,4500,0.01252798322821036,-0.03770039603114128,0.004854327,3e-05,0.1,0.9192899465560913,0.05391836166381836,-0.025877110252622515
1290,717,452,0.0,925696,-3.89356528,50.0,-26.65607249736786,0.25224609375,4510,0.012316796416416764,-0.036764565855264664,0.0053885714,3e-05,0.1,0.9189397692680359,0.043800950050354004,-0.026148174150148407
1290,719,453,0.0,927744,-3.8763565,50.0,-26.651152062416077,0.230322265625,4520,0.011205272772349418,-0.04110931605100632,0.0049327193,3e-05,0.1,0.9188495874404907,0.05435389280319214,-0.026661951100686566
1290,720,454,0.0,929792,-3.88677302,50.0,-26.649467372894286,0.290283203125,4530,0.010188410402042792,-0.03453917056322098,0.005761623,3e-05,0.1,0.9187391400337219,0.04342222213745117,-0.026976416155230255
1290,722,455,0.0,931840,-3.89826094,50.0,-26.646219539642335,0.237158203125,4540,0.00952144236653112,-0.029064740985631943,0.0053003994,3e-05,0.1,0.9185444116592407,0.008272826671600342,-0.02476475439616479
1290,723,456,0.0,933888,-3.91502756,50.0,-26.645275664329528,0.252099609375,4550,0.013432894146535545,-0.03412352874875069,0.0049709165,3e-05,0.1,0.9187170267105103,-0.03525829315185547,-0.025400394946336745
1290,725,457,0.0,935936,-3.8787424500000003,50.0,-26.645589923858644,0.246875,4560,0.011945211456622928,-0.038018181920051575,0.00476525,3e-05,0.1,0.9185569882392883,0.033243417739868164,-0.025287897192174568
1290,726,458,0.0,937984,-3.8784113699999994,50.0,-26.640600061416627,0.23037109375,4570,0.013174768420867622,-0.029544547200202942,0.0048817475,3e-05,0.1,0.918260395526886,0.11770230531692505,-0.024084267520811407
1290,728,459,0.0,940032,-3.8676578400000006,50.0,-26.634404873847963,0.2556640625,4580,0.009246460074791685,-0.03749015927314758,0.005178308,3e-05,0.1,0.9179943799972534,-0.04787135124206543,-0.026136895071249455
1290,730,460,0.0,942080,-3.85106963,50.0,-26.630315017700195,0.232470703125,4590,0.007982435513986275,-0.03584934026002884,0.005208348,3e-05,0.1,0.9178849458694458,0.04787629842758179,-0.026152681442908943
1290,731,461,0.0,944128,-3.8712197600000002,50.0,-26.626146697998045,0.252001953125,4600,0.009794855222571642,-0.03643861785531044,0.0050044553,3e-05,0.1,0.9176329374313354,-0.08930885791778564,-0.024303609755588696
1290,733,462,0.0,946176,-3.8522792900000002,50.0,-26.62017195224762,0.280126953125,4610,0.010256145021412522,-0.04222407937049866,0.0055214437,3e-05,0.1,0.917369544506073,0.02070307731628418,-0.026836428279057144
1290,734,463,0.0,948224,-3.935494,50.0,-26.615267944335937,0.21474609375,4620,0.009744282334577293,-0.03944159671664238,0.004616973,3e-05,0.1,0.9171878099441528,0.02621614933013916,-0.024019800790119915
1289,736,464,0.0,950272,-3.9589074400000004,50.0,-26.61040632724762,0.278759765625,4630,0.00962340265396051,-0.0357368066906929,0.0057459483,3e-05,0.1,0.9169225692749023,-0.03950071334838867,-0.028274000925011932
1290,738,465,0.0,952320,-3.86616276,50.0,-26.603916072845458,0.22041015625,4640,0.012488399050198495,-0.03473847731947899,0.004997547,3e-05,0.1,0.9166072607040405,0.07321947813034058,-0.023181006696540864
1290,739,466,0.0,954368,-3.8552313400000005,50.0,-26.59729371070862,0.2470703125,4650,0.008678919752128422,-0.0379427969455719,0.0051063243,3e-05,0.1,0.9163155555725098,0.06504267454147339,-0.026224155590170994
1290,741,467,0.0,956416,-3.8846788300000004,50.0,-26.593426322937013,0.254150390625,4660,0.008688008593162521,-0.03359821066260338,0.0052499156,3e-05,0.1,0.916224479675293,0.04130399227142334,-0.02438573559629731
1290,742,468,0.0,958464,-3.8591814100000006,50.0,-26.587775158882142,0.24501953125,4670,0.007706819957820699,-0.03538813069462776,0.005197148,3e-05,0.1,0.9158021211624146,0.004529476165771484,-0.025192651682300494
1290,744,469,0.0,960512,-3.784485160000001,50.0,-26.579035186767577,0.23935546875,4680,0.010012312477920204,-0.04052301496267319,0.0047715185,3e-05,0.1,0.9154679179191589,0.05184251070022583,-0.025449251214740797
1290,745,470,0.0,962560,-3.8117114400000003,50.0,-26.572951221466063,0.2572265625,4690,0.013082873309031129,-0.036987777799367905,0.005081663,3e-05,0.1,0.9152051210403442,0.09545105695724487,-0.02531839223629504
1290,747,471,0.0,964608,-3.85818042,50.0,-26.565007281303405,0.27197265625,4700,0.010155285941436887,-0.0374823622405529,0.005524815,3e-05,0.1,0.9147478938102722,0.14242935180664062,-0.025853077694773675
1290,749,472,0.0,966656,-3.9149499200000006,50.0,-26.55937542915344,0.242236328125,4710,0.010628044488839805,-0.04123150557279587,0.0052204435,3e-05,0.1,0.91474449634552,0.11441987752914429,-0.02621253541437909
1290,750,473,0.0,968704,-3.8984757699999992,50.0,-26.557757711410524,0.2396484375,4720,0.01543390010483563,-0.034856442362070084,0.005207762,3e-05,0.1,0.9145498275756836,0.13140147924423218,-0.025893432897282763
1290,752,474,0.0,970752,-3.88559192,50.0,-26.555297470092775,0.245263671875,4730,0.012019052496179938,-0.03540428355336189,0.0048052473,3e-05,0.1,0.9145158529281616,0.05550044775009155,-0.02459513912908733
1290,753,475,0.0,972800,-3.8866146299999995,50.0,-26.554144954681398,0.260791015625,4740,0.013530952867586165,-0.03606163710355759,0.005601464,3e-05,0.1,0.9144567251205444,0.02343219518661499,-0.0269157609611284
1290,755,476,0.0,974848,-3.8861156100000005,50.0,-26.552321004867554,0.257080078125,4750,0.010856378520838917,-0.03776327148079872,0.005710378,3e-05,0.1,0.9143524169921875,0.028884291648864746,-0.025605629174970092
1290,756,477,0.0,976896,-3.948269630000001,50.0,-26.548823261260985,0.256494140625,4760,0.011679837270639837,-0.037583377212285995,0.0056719603,3e-05,0.1,0.9141481518745422,0.06180238723754883,-0.025531495321774855
1290,758,478,0.0,978944,-3.92581763,50.0,-26.544690203666686,0.251953125,4770,0.015085480699781328,-0.028207387775182724,0.0047436915,3e-05,0.1,0.9139858484268188,0.03790539503097534,-0.02307430822402239
1290,760,479,0.0,980992,-3.92582401,50.0,-26.541672897338866,0.23037109375,4780,0.012487444444559515,-0.03698312118649483,0.0047990386,3e-05,0.1,0.9138193130493164,0.11233913898468018,-0.02511651695240289
1290,761,480,0.0,983040,-3.8758911800000004,50.0,-26.542147755622864,0.222802734375,4790,0.013892299099825322,-0.03839121013879776,0.005107341,3e-05,0.1,0.9140837788581848,0.12234193086624146,-0.024958677939139307
1290,763,481,0.0,985088,-3.80725036,50.0,-26.543694281578063,0.265625,4800,0.010562208550982177,-0.03925497829914093,0.0055381,3e-05,0.1,0.9139148592948914,0.02344268560409546,-0.025698372267652304
1290,764,482,0.0,987136,-3.8481445400000003,50.0,-26.542250275611877,0.254296875,4810,0.01059089214541018,-0.03569944202899933,0.0055412436,3e-05,0.1,0.913982093334198,0.18227064609527588,-0.026001171884126963
1290,766,483,0.0,989184,-3.85232051,50.0,-26.541395449638365,0.23984375,4820,0.009715972916455939,-0.035421133041381836,0.0052728653,3e-05,0.1,0.9137775301933289,0.059035539627075195,-0.025156863825395705
1291,767,484,0.0,991232,-3.8842586199999998,50.0,-26.537993001937867,0.228955078125,4830,0.008949818118708208,-0.038836680352687836,0.0052421894,3e-05,0.1,0.9137455224990845,0.03227424621582031,-0.02592570242122747
1291,769,485,0.0,993280,-3.8877181100000002,50.0,-26.534134197235108,0.252099609375,4840,0.009146001742919907,-0.03188815340399742,0.005295757,3e-05,0.1,0.9134212732315063,0.12602001428604126,-0.025772790162591264
1291,770,486,0.0,995328,-3.8534452399999997,50.0,-26.52996406555176,0.257275390625,4850,0.012587073259055614,-0.03547853231430054,0.0057449923,3e-05,0.1,0.9134141206741333,0.07098901271820068,-0.026069517084397375
1291,772,487,0.0,997376,-3.8953157099999998,50.0,-26.529669451713563,0.225244140625,4860,0.011834389495197684,-0.03570081666111946,0.0047796443,3e-05,0.1,0.9134268760681152,0.11544930934906006,-0.023303069168468936
1291,774,488,0.0,999424,-3.8314885499999995,50.0,-26.530415511131288,0.234228515625,4870,0.012447757204063237,-0.034354083240032196,0.004661931,3e-05,0.1,0.9134517908096313,0.12424862384796143,-0.02494236878119409
1290,775,489,0.0,1001472,-3.8686453700000003,50.0,-26.527080273628236,0.2515625,4880,0.006451191264204681,-0.03226647526025772,0.0052169412,3e-05,0.1,0.9130932688713074,0.14709365367889404,-0.025576764333527534
,,,,,,,-26.519349455833435,0.249560546875,4890,0.013948621158488096,-0.03645392879843712,0.005637073,3e-05,0.1,0.9128049612045288,0.11041724681854248,-0.026145039638504387
