rollout/success_rate,time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate,train/value_loss,train/clip_fraction,train/loss,train/std
0.0,387,1294,792576,50.0,612,-3.9631812399999995,0.19633376598358154,-16.71467819213867,-0.09698723135516048,3860,0.2,0.71961904,0.0003,0.011768310191109776,0.75419921875,-0.13520263135433197,0.5640349388122559
0.0,388,1294,794624,50.0,614,-3.91514889,0.26280391216278076,-16.668238592147826,-0.09627278633415699,3870,0.2,0.68776697,0.0003,0.00989783146069385,0.75068359375,-0.11955834925174713,0.5629456043243408
0.0,389,1294,796672,50.0,615,-3.8574366499999995,0.3102959394454956,-16.651979827880858,-0.09347997436998412,3880,0.2,0.583009,0.0003,0.010755146981682628,0.746533203125,-0.12033044546842575,0.5632376670837402
0.0,390,1294,798720,50.0,617,-3.8541624199999998,0.2612513303756714,-16.63829207420349,-0.0955352539778687,3890,0.2,0.6157273,0.0003,0.010504474549088627,0.750634765625,-0.13597716391086578,0.5625123381614685
0.0,391,1293,800768,50.0,619,-3.9126144099999998,0.1066594123840332,-16.612002515792845,-0.09297422552481294,3900,0.2,0.58187425,0.0003,0.015006879426073283,0.748486328125,-0.13523836433887482,0.5614535808563232
0.0,392,1293,802816,50.0,620,-3.8587311,0.16276633739471436,-16.576654267311095,-0.0911754891218152,3910,0.2,0.66119814,0.0003,0.01112712121102959,0.765234375,-0.11657825112342834,0.5609081387519836
0.0,393,1293,804864,50.0,622,-3.885201140000001,0.2966569662094116,-16.541367077827452,-0.0954088284401223,3920,0.2,0.62480044,0.0003,0.01771591226570308,0.74404296875,-0.12033944576978683,0.5593801736831665
0.0,394,1293,806912,50.0,623,-3.886846899999999,0.3983302116394043,-16.501486253738403,-0.09298900355352088,3930,0.2,0.57522833,0.0003,0.013276037166360766,0.752734375,-0.12236476689577103,0.5590589046478271
0.0,395,1293,808960,50.0,625,-3.92267784,0.2219567894935608,-16.48828649520874,-0.09836620176211,3940,0.2,0.64379597,0.0003,0.01323421795386821,0.758935546875,-0.13582062721252441,0.5580828189849854
0.0,396,1293,811008,50.0,626,-3.92973095,0.3898167610168457,-16.44675691127777,-0.09467367333127186,3950,0.2,0.59987986,0.0003,0.01087616898585111,0.75390625,-0.12568069994449615,0.5567163228988647
0.0,397,1293,813056,50.0,628,-3.9780208100000003,0.3537824749946594,-16.403164196014405,-0.09569081210065633,3960,0.2,0.61883366,0.0003,0.010166703932918608,0.74619140625,-0.12796977162361145,0.5552996397018433
0.0,398,1293,815104,50.0,629,-3.9453878099999993,0.2861791253089905,-16.33215618133545,-0.09523667216999457,3970,0.2,0.54371274,0.0003,0.013009481690824031,0.75498046875,-0.12956146895885468,0.5530823469161987
0.0,399,1293,817152,50.0,631,-3.9315797899999994,0.3718070387840271,-16.302644634246825,-0.09914220552891492,3980,0.2,0.6035711,0.0003,0.01538200955837965,0.753662109375,-0.13337011635303497,0.553418755531311
0.0,400,1294,819200,50.0,633,-3.8835252499999995,0.2984884977340698,-16.305446720123292,-0.09288595527177676,3990,0.2,0.7187829,0.0003,0.014363600872457027,0.74912109375,-0.12499560415744781,0.5530773997306824
0.0,401,1294,821248,50.0,634,-3.881180160000001,0.34890472888946533,-16.2820907831192,-0.09338773214258253,4000,0.2,0.5841124,0.0003,0.01462859814055264,0.749755859375,-0.12429389357566833,0.5524644255638123
0.0,402,1294,823296,50.0,636,-3.913953859999999,0.310627281665802,-16.2513619184494,-0.09863026747480035,4010,0.2,0.5530224,0.0003,0.01509562412975356,0.760302734375,-0.11860936135053635,0.5511053800582886
0.0,403,1294,825344,50.0,637,-3.91580832,0.2955974340438843,-16.21968266963959,-0.09311384232714773,4020,0.2,0.71940523,0.0003,0.00971922823227942,0.75791015625,-0.11309853941202164,0.5508615374565125
0.0,404,1294,827392,50.0,639,-3.8710171100000004,0.281497061252594,-16.201391196250917,-0.08973980012815445,4030,0.2,0.78693855,0.0003,0.014936187607236206,0.75380859375,-0.11711329966783524,0.5498489737510681
0.0,405,1294,829440,50.0,640,-3.8379987800000004,0.33254921436309814,-16.15609254837036,-0.09661863377550617,4040,0.2,0.5976719,0.0003,0.011955210624728351,0.75048828125,-0.12672530114650726,0.548408031463623
0.0,406,1294,831488,50.0,642,-3.833932289999999,0.3346901535987854,-16.1257741689682,-0.09268430637894198,4050,0.2,0.57553875,0.0003,0.010987720778211951,0.75615234375,-0.1174887865781784,0.547960638999939
0.0,407,1294,833536,50.0,643,-3.8731265299999995,0.36517661809921265,-16.107083129882813,-0.0953130281646736,4060,0.2,0.56111944,0.0003,0.012343001388944685,0.75419921875,-0.12980426847934723,0.5472180843353271
0.0,408,1294,835584,50.0,645,-3.926326670000001,0.3472006916999817,-16.0951101064682,-0.09653463168651796,4070,0.2,0.53246796,0.0003,0.010474998597055673,0.743212890625,-0.12914124131202698,0.547387957572937
0.0,409,1294,837632,50.0,647,-3.9579697800000004,0.36064422130584717,-16.09505009651184,-0.09306603688746691,4080,0.2,0.6058774,0.0003,0.013169134652707725,0.7544921875,-0.12882336974143982,0.547383189201355
0.0,410,1294,839680,50.0,648,-3.9847648499999995,0.30879801511764526,-16.08978190422058,-0.08963996159145608,4090,0.2,0.60904044,0.0003,0.012039422302041202,0.7544921875,-0.10808274894952774,0.5472398996353149
0.0,411,1294,841728,50.0,650,-3.9480623,0.4555727243423462,-16.102597332000734,-0.0826243374729529,4100,0.2,0.5241976,0.0003,0.008308910857886076,0.753564453125,-0.11538083851337433,0.5478816628456116
0.0,412,1294,843776,50.0,651,-3.933293800000001,0.2909999489784241,-16.082710719108583,-0.09132596709532663,4110,0.2,0.53483474,0.0003,0.009854757483117283,0.735205078125,-0.12889039516448975,0.5463692545890808
0.0,413,1294,845824,50.0,653,-3.9133260500000007,0.3184390068054199,-16.03130602836609,-0.08442618900444358,4120,0.2,0.5419668,0.0003,0.011557374626863747,0.738720703125,-0.11340290307998657,0.5451635718345642
0.0,414,1294,847872,50.0,654,-3.9367511399999997,0.47284066677093506,-15.995614194869995,-0.09444387724943226,4130,0.2,0.49171394,0.0003,0.009273514739470556,0.73974609375,-0.12735681235790253,0.5443389415740967
0.0,415,1294,849920,50.0,656,-3.9229855599999994,0.4509408473968506,-15.980167317390443,-0.08720175126800314,4140,0.2,0.500039,0.0003,0.013724353723227977,0.734228515625,-0.11172442138195038,0.5443342328071594
0.0,416,1294,851968,50.0,658,-3.87317613,0.4690948724746704,-15.97894082069397,-0.09045777829596773,4150,0.2,0.4822541,0.0003,0.012210399517789483,0.7359375,-0.12478490173816681,0.5441939234733582
0.0,417,1294,854016,50.0,659,-3.8673216999999993,0.5084077715873718,-15.952869760990144,-0.08788411156274378,4160,0.2,0.4696685,0.0003,0.011749549966771156,0.742529296875,-0.11319926381111145,0.5430687069892883
0.0,418,1294,856064,50.0,661,-3.8770008799999998,0.36447668075561523,-15.917306780815125,-0.09110909975133837,4170,0.2,0.53680897,0.0003,0.01700189106632024,0.744140625,-0.1308475285768509,0.54195636510849
0.0,419,1294,858112,50.0,662,-3.85456219,0.40602195262908936,-15.879115724563599,-0.08610184104181826,4180,0.2,0.43217504,0.0003,0.010532175679691136,0.737158203125,-0.12519574165344238,0.5408665537834167
0.0,420,1294,860160,50.0,664,-3.79822126,0.49965912103652954,-15.839316213130951,-0.08791522595565766,4190,0.2,0.5107714,0.0003,0.009740854997653514,0.73876953125,-0.10215646028518677,0.5396431684494019
0.0,421,1294,862208,50.0,666,-3.8426768499999993,0.44932591915130615,-15.804501879215241,-0.0897013427107595,4200,0.2,0.47126073,0.0003,0.01175107304006815,0.7384765625,-0.1314324587583542,0.5389712452888489
0.0,422,1294,864256,50.0,667,-3.9225599499999997,0.3623608946800232,-15.791199684143066,-0.08651369290892034,4210,0.2,0.523764,0.0003,0.011006000451743603,0.737890625,-0.12368915230035782,0.5388991236686707
0.0,423,1294,866304,50.0,669,-3.90384005,0.4781946539878845,-15.777357912063598,-0.0841704069840489,4220,0.2,0.5695301,0.0003,0.012287810526322574,0.74677734375,-0.12003377079963684,0.5381631255149841
0.0,424,1294,868352,50.0,670,-3.8501268299999998,0.5803163051605225,-15.730498766899109,-0.07997994209872558,4230,0.2,0.49446025,0.0003,0.007928113779053092,0.741845703125,-0.10672608017921448,0.5365480184555054
0.0,425,1294,870400,50.0,672,-3.8508144299999993,0.4070478081703186,-15.69280436038971,-0.0865806435700506,4240,0.2,0.47702563,0.0003,0.012032217811793089,0.7533203125,-0.12069995701313019,0.5362387895584106
0.0,426,1294,872448,50.0,673,-3.87165384,0.4688411355018616,-15.672584629058838,-0.08455140191363171,4250,0.2,0.5152287,0.0003,0.011304312699940056,0.751025390625,-0.12408018857240677,0.5352644920349121
0.0,427,1294,874496,50.0,675,-3.8507571299999994,0.4570085406303406,-15.640927338600159,-0.0849810004234314,4260,0.2,0.6526239,0.0003,0.012428983813151717,0.74248046875,-0.10709742456674576,0.5347203612327576
0.0,428,1294,876544,50.0,676,-3.856262520000001,0.2911183834075928,-15.61014083623886,-0.08503285452025011,4270,0.2,0.47026432,0.0003,0.014150110527407379,0.74345703125,-0.1237371414899826,0.5337759852409363
0.0,429,1294,878592,50.0,678,-3.8517806500000003,0.4263349771499634,-15.596981561183929,-0.07762594836531207,4280,0.2,0.6353333,0.0003,0.014771558938082307,0.75009765625,-0.11036809533834457,0.5339366793632507
0.0,430,1294,880640,50.0,680,-3.84191008,0.48685580492019653,-15.59364411830902,-0.08881626506336034,4290,0.2,0.5169817,0.0003,0.012715652328915894,0.743603515625,-0.11641684174537659,0.5336157083511353
0.0,431,1295,882688,50.0,681,-3.79130497,0.3930548429489136,-15.576006877422333,-0.08786485434975475,4300,0.2,0.45900473,0.0003,0.017175595136359335,0.734619140625,-0.11182781308889389,0.5330657958984375
0.0,432,1295,884736,50.0,683,-3.88488466,0.5377804636955261,-15.56808021068573,-0.08187361310119741,4310,0.2,0.53988373,0.0003,0.011138166685122996,0.74091796875,-0.09541812539100647,0.5335673689842224
0.0,433,1295,886784,50.0,684,-3.95764171,0.39226675033569336,-15.571906340122222,-0.09171696638222784,4320,0.2,0.5159458,0.0003,0.013728333998005837,0.746875,-0.11077239364385605,0.5330193638801575
0.0,434,1295,888832,50.0,686,-3.9210579500000007,0.5025038719177246,-15.551685655117035,-0.07985710231587291,4330,0.2,0.6235304,0.0003,0.014112279971595854,0.745556640625,-0.12928839027881622,0.5325444340705872
0.0,435,1295,890880,50.0,687,-3.9118802599999998,0.43357956409454346,-15.516553866863251,-0.08729724229779094,4340,0.2,0.5069484,0.0003,0.01186329887714237,0.745458984375,-0.11786045134067535,0.5308868885040283
0.0,436,1295,892928,50.0,689,-3.8794906799999995,0.5061042904853821,-15.47268192768097,-0.07947160413023084,4350,0.2,0.6087167,0.0003,0.009850740741239861,0.754248046875,-0.11328331381082535,0.5302093625068665
0.0,437,1295,894976,50.0,690,-3.8498885900000004,0.4593432545661926,-15.45880743265152,-0.09209289846476168,4360,0.2,0.5414392,0.0003,0.010903316998155787,0.746435546875,-0.11824983358383179,0.5300949811935425
0.0,438,1295,897024,50.0,692,-3.8976242500000007,0.5800675749778748,-15.436253595352174,-0.07841217571403832,4370,0.2,0.50410056,0.0003,0.009215252584544942,0.75283203125,-0.11656099557876587,0.5291961431503296
0.0,439,1295,899072,50.0,693,-3.9285649,0.6432588696479797,-15.410011970996857,-0.08619327931664884,4380,0.2,0.6068817,0.0003,0.010972130426671356,0.73935546875,-0.13020512461662292,0.5285452604293823
0.0,440,1294,901120,50.0,695,-3.82182912,0.6467146873474121,-15.371417164802551,-0.07955940249375999,4390,0.2,0.54764116,0.0003,0.010804602655116468,0.75419921875,-0.12101519107818604,0.527613639831543
0.0,441,1294,903168,50.0,697,-3.81885141,0.5005054473876953,-15.35278422832489,-0.08027085987851024,4400,0.2,0.4989085,0.0003,0.011579860001802444,0.744775390625,-0.11844949424266815,0.5273339152336121
0.0,442,1294,905216,50.0,699,-3.8329411999999996,0.6094032526016235,-15.327677655220032,-0.08253058062400669,4410,0.2,0.551274,0.0003,0.011000927863642573,0.747900390625,-0.10623251646757126,0.5260041952133179
0.0,443,1295,907264,50.0,700,-3.839999609999999,0.5875532627105713,-15.29516988992691,-0.08086893537547439,4420,0.2,0.5644705,0.0003,0.01226827766513452,0.741064453125,-0.11095979809761047,0.5257227420806885
0.0,444,1295,909312,50.0,702,-3.8471398,0.6419662237167358,-15.26316179037094,-0.08663827780401334,4430,0.2,0.61795324,0.0003,0.00919579062028788,0.752734375,-0.11270985007286072,0.5245364308357239
0.0,445,1295,911360,50.0,703,-3.8211826700000007,0.6758591532707214,-15.234929573535918,-0.07629916820442303,4440,0.2,0.5694666,0.0003,0.007635205250699073,0.7400390625,-0.09199697524309158,0.5242080688476562
0.0,446,1295,913408,50.0,705,-3.8059057499999995,0.554224967956543,-15.228292620182037,-0.0872046462725848,4450,0.2,0.57993245,0.0003,0.008919172431342303,0.746875,-0.12840880453586578,0.5239957571029663
0.0,447,1295,915456,50.0,706,-3.8631553000000003,0.656545877456665,-15.214874136447907,-0.0888020787271671,4460,0.2,0.67667925,0.0003,0.007189616386312991,0.761865234375,-0.12435619533061981,0.523820698261261
0.0,448,1295,917504,50.0,708,-3.87049122,0.48480623960494995,-15.205811429023743,-0.0919982235878706,4470,0.2,0.55312055,0.0003,0.008511809207266196,0.750146484375,-0.13347479701042175,0.5233978033065796
0.0,449,1295,919552,50.0,709,-3.862824559999999,0.38103002309799194,-15.189876472949981,-0.09354843114269898,4480,0.2,0.92752135,0.0003,0.010972975892946124,0.765283203125,-0.1228889599442482,0.5228915214538574
0.0,450,1295,921600,50.0,711,-3.8495215299999996,0.3321124315261841,-15.17663379907608,-0.09124239219818264,4490,0.2,0.71940434,0.0003,0.006661657046061009,0.758154296875,-0.12005072832107544,0.5227921605110168
0.0,451,1295,923648,50.0,712,-3.8827973699999996,0.431543231010437,-15.14195054769516,-0.0946998689789325,4500,0.2,0.6582397,0.0003,0.01096510534407571,0.751123046875,-0.12396912276744843,0.5212100744247437
0.0,452,1295,925696,50.0,714,-3.8347729600000005,0.24377208948135376,-15.098122572898864,-0.08658350269543007,4510,0.2,0.7332746,0.0003,0.01116331698722206,0.757958984375,-0.12337173521518707,0.5206395983695984
0.0,453,1295,927744,50.0,716,-3.8645507699999997,0.4331398606300354,-15.090286254882812,-0.09485010749194771,4520,0.2,0.9422568,0.0003,0.00821258734795265,0.761279296875,-0.13426873087882996,0.5206731557846069
0.0,454,1295,929792,50.0,717,-3.8928820900000005,0.3605208396911621,-15.070295977592469,-0.08683696099324152,4530,0.2,0.69281566,0.0003,0.009558890014886856,0.75966796875,-0.11910168081521988,0.519771933555603
0.0,455,1295,931840,50.0,719,-3.8967200900000005,0.13694733381271362,-15.03463954925537,-0.0929802612401545,4540,0.2,0.7802546,0.0003,0.010556849115528167,0.754443359375,-0.13033074140548706,0.5190830826759338
0.0,456,1295,933888,50.0,720,-3.8987662300000006,0.2117791771888733,-15.0188068151474,-0.08194144693552516,4550,0.2,0.7047757,0.0003,0.00990421986207366,0.7666015625,-0.11359169334173203,0.5189046859741211
0.0,457,1295,935936,50.0,722,-3.86069558,0.5311371088027954,-15.008975172042847,-0.08697243405040353,4560,0.2,0.6689152,0.0003,0.00660123698762618,0.75302734375,-0.11461583524942398,0.5184146165847778
0.0,458,1295,937984,50.0,723,-3.8420169800000004,0.595123291015625,-14.980746579170226,-0.08511956458678469,4570,0.2,0.65836334,0.0003,0.007517064228886738,0.75888671875,-0.11881732940673828,0.5175506472587585
0.0,459,1295,940032,50.0,725,-3.83907797,0.0875999927520752,-14.96189101934433,-0.09458775530802085,4580,0.2,0.8002529,0.0003,0.009147208236390725,0.772314453125,-0.1279771327972412,0.5175999402999878
0.0,460,1295,942080,50.0,726,-3.85580001,0.2291833758354187,-14.940071177482604,-0.09742049541091546,4590,0.2,0.77332944,0.0003,0.011613189929630608,0.76787109375,-0.10957728326320648,0.5166729092597961
0.0,461,1296,944128,50.0,728,-3.8727920199999994,0.3781012296676636,-14.907038342952728,-0.09488392308412585,4600,0.2,0.6469577,0.0003,0.008440443099243567,0.76142578125,-0.12256187945604324,0.5159034729003906
0.0,462,1296,946176,50.0,730,-3.8678833200000002,0.2542646527290344,-14.884031021595002,-0.09502672362141311,4610,0.2,0.72212344,0.0003,0.010051047650631518,0.774365234375,-0.1393032968044281,0.5154041051864624
0.0,463,1296,948224,50.0,731,-3.8950850299999997,0.46648192405700684,-14.855332326889037,-0.08909293831093237,4620,0.2,0.67949533,0.0003,0.007778228935785591,0.757958984375,-0.1323983371257782,0.5142756700515747
0.0,464,1295,950272,50.0,733,-3.8998801499999995,0.3411915898323059,-14.835758626461029,-0.09080705142696388,4630,0.2,0.7226728,0.0003,0.008985601895255968,0.76728515625,-0.12432850152254105,0.5142616033554077
0.0,465,1295,952320,50.0,735,-3.82931307,0.37347346544265747,-14.82378293275833,-0.0872011871659197,4640,0.2,0.6256596,0.0003,0.00821277346694842,0.76240234375,-0.131988987326622,0.5133712887763977
0.0,466,1295,954368,50.0,736,-3.83998778,0.6120319366455078,-14.79210298061371,-0.08925974012818187,4650,0.2,0.8711029,0.0003,0.007555260439403355,0.75185546875,-0.11770736426115036,0.5129916667938232
0.0,467,1295,956416,50.0,738,-3.8388693999999997,0.4410609006881714,-14.785822832584381,-0.0915719966054894,4660,0.2,0.7402896,0.0003,0.008299599337624386,0.766796875,-0.1215008869767189,0.5125771760940552
0.0,468,1295,958464,50.0,739,-3.80159061,0.6132429838180542,-14.760549092292786,-0.08462179698399268,4670,0.2,0.6236106,0.0003,0.006712457758840174,0.760595703125,-0.12092290073633194,0.5114894509315491
0.0,469,1295,960512,50.0,741,-3.75089529,0.36354565620422363,-14.708966183662415,-0.08512301228474825,4680,0.2,0.7097626,0.0003,0.00872546824393794,0.755224609375,-0.13359519839286804,0.5096813440322876
0.0,470,1295,962560,50.0,742,-3.8053824400000007,0.6422407627105713,-14.667620277404785,-0.08710573154967279,4690,0.2,0.5512375,0.0003,0.005647513322765007,0.752099609375,-0.11862654983997345,0.5089904069900513
0.0,471,1295,964608,50.0,744,-3.803843530000001,0.5524884462356567,-14.630159342288971,-0.09089993704401422,4700,0.2,0.5195969,0.0003,0.007649087317986414,0.750634765625,-0.13099898397922516,0.5077418088912964
0.0,472,1295,966656,50.0,745,-3.82132518,0.5840381383895874,-14.60341830253601,-0.08910072087310254,4710,0.2,0.60150385,0.0003,0.009090725041460246,0.7568359375,-0.12120730429887772,0.5076321363449097
0.0,473,1295,968704,50.0,747,-3.81863072,0.5321775674819946,-14.58788322210312,-0.08742228430928663,4720,0.2,0.62968665,0.0003,0.007525073306169361,0.75380859375,-0.12740826606750488,0.5069910287857056
0.0,474,1295,970752,50.0,749,-3.8486355800000003,0.5095492601394653,-14.572295701503753,-0.08676369041786529,4730,0.2,0.8084035,0.0003,0.009271050617098809,0.75810546875,-0.12682126462459564,0.5065776705741882
0.0,475,1296,972800,50.0,750,-3.8501186299999994,0.41420114040374756,-14.563604879379273,-0.08870919829641935,4740,0.2,0.7291618,0.0003,0.008831485215341672,0.759716796875,-0.1186506524682045,0.506409764289856
0.0,476,1296,974848,50.0,752,-3.8444982999999993,0.4185851812362671,-14.557718110084533,-0.0910370806523133,4750,0.2,0.826398,0.0003,0.006833068537525832,0.769775390625,-0.1257072240114212,0.5060564875602722
0.0,477,1296,976896,50.0,753,-3.85879007,0.5864320397377014,-14.537407612800598,-0.08391909834463149,4760,0.2,0.65278494,0.0003,0.0070075021241791545,0.75556640625,-0.11441878229379654,0.5054288506507874
0.0,478,1296,978944,50.0,755,-3.848911760000001,0.4211748242378235,-14.505949258804321,-0.079806491243653,4770,0.2,0.6845498,0.0003,0.009616373694734648,0.764599609375,-0.1261766403913498,0.5046373605728149
0.0,479,1296,980992,50.0,756,-3.815917950000001,0.44176238775253296,-14.48934202194214,-0.0851047980133444,4780,0.2,0.6195462,0.0003,0.009362203784985468,0.75615234375,-0.12276257574558258,0.5039764642715454
0.0,480,1296,983040,50.0,758,-3.7838554699999993,0.3363998532295227,-14.471068024635315,-0.08387795435264707,4790,0.2,0.65694153,0.0003,0.011547110392712057,0.751953125,-0.1196741983294487,0.503940761089325
0.0,481,1296,985088,50.0,759,-3.7618131500000005,0.17493724822998047,-14.461534714698791,-0.09628624301985837,4800,0.2,0.8077581,0.0003,0.01214960850775242,0.7533203125,-0.1295146942138672,0.5034711956977844
0.0,482,1296,987136,50.0,761,-3.8072848599999998,0.5358501672744751,-14.46605612039566,-0.09434000814799219,4810,0.2,0.6614954,0.0003,0.008313902438385413,0.75478515625,-0.13991223275661469,0.5036687254905701
0.0,483,1296,989184,50.0,762,-3.8133120700000007,0.39362865686416626,-14.455603861808777,-0.0808952008606866,4820,0.2,0.6710928,0.0003,0.008439745829673485,0.746826171875,-0.10785102099180222,0.5028815269470215
0.0,484,1296,991232,50.0,764,-3.8285449700000003,0.3780360221862793,-14.428030204772949,-0.08204986625351011,4830,0.2,0.64435494,0.0003,0.011653826688416302,0.750830078125,-0.10099279135465622,0.5023176074028015
0.0,485,1296,993280,50.0,766,-3.8443063799999995,0.38106513023376465,-14.385580456256866,-0.09114112546667456,4840,0.2,0.71668905,0.0003,0.008135506638791413,0.7701171875,-0.1207314133644104,0.5008471608161926
0.0,486,1296,995328,50.0,767,-3.82680927,0.38734233379364014,-14.355763971805573,-0.09123698710463941,4850,0.2,0.68739706,0.0003,0.013282814528793097,0.760400390625,-0.1331642121076584,0.5008260607719421
0.0,487,1296,997376,50.0,769,-3.86886326,0.46413713693618774,-14.359664523601532,-0.09325733168516308,4860,0.2,0.73299575,0.0003,0.011537541158031673,0.760595703125,-0.13338981568813324,0.5008966326713562
0.0,488,1296,999424,50.0,770,-3.808295319999999,0.42428189516067505,-14.3645916223526,-0.08575984445633367,4870,0.2,0.7364329,0.0003,0.011365634796675295,0.776708984375,-0.12174474447965622,0.5009638071060181
0.0,489,1296,1001472,50.0,772,-3.8623117599999994,0.3819546699523926,-14.345080482959748,-0.08711467263055965,4880,0.2,0.9240645,0.0003,0.00730544034158811,0.76826171875,-0.12965643405914307,0.5000632405281067
,,,,,,,0.3938830494880676,-14.31527384519577,-0.0885635270504281,4890,0.2,0.7852108,0.0003,0.011406447575427591,0.761083984375,-0.09921002388000488,0.49957209825515747
